count,mean,ci_lower,ci_upper,ci_width,year,half_year,has_ai_policy,country_list
13,0.018428078674626,4.7197795927606885e-08,0.9998661101284864,0.9998660629306904,2023,H1,True,CW
1879,0.0557521579573846,0.0410175317269399,0.0753638980127428,0.0343463662858029,2023,H1,True,CL
15256,0.0352656292219324,0.0310658300614694,0.0400097557723008,0.0089439257108314,2022,H2,True,ES
7655,0.0509543395810947,0.0438744768756175,0.0591060292789742,0.0152315524033567,2023,H1,False,JP
99,0.0575961526903785,0.0169037311441627,0.1784647749256312,0.1615610437814685,2023,H1,True,CU
134,0.0765138805249314,0.0307712535272788,0.1777820010826856,0.1470107475554068,2023,H1,True,CR
7369,0.0239717316057524,0.0192852747051179,0.0297624691054731,0.0104771944003552,2023,H1,False,ES
7812,0.0322668096480779,0.0269436717839127,0.0385998971659976,0.0116562253820848,2023,H1,False,FR
4166,0.0394039025704624,0.0309926370053291,0.0499802056613512,0.0189875686560221,2023,H1,True,AT
582,0.046737233537195,0.0256864036616243,0.0835603189796717,0.0578739153180473,2023,H1,True,CY
29,0.007158554017091,1.700537594550764e-10,0.9999967288986448,0.999996728728591,2023,H1,True,DO
331,0.0499930348127674,0.0217403814614562,0.1108027413850403,0.0890623599235841,2023,H1,True,DZ
405,0.0365154636105502,0.0159603948633951,0.0813544068020956,0.0653940119387005,2023,H1,True,EE
478,0.0583383567558279,0.0324053182836252,0.1028195301641319,0.0704142118805066,2023,H1,True,EC
10,0.0,0.0,0.8441173827657924,0.8441173827657924,2023,H1,True,FK
24,0.0,0.0,0.5009486790192645,0.5009486790192645,2023,H1,True,FO
51,0.0,0.0,0.218581705864742,0.218581705864742,2023,H1,True,FJ
4953,0.0496725464905986,0.0409351790422039,0.0601578731029788,0.0192226940607749,2023,H1,True,BE
1228,0.0296888379960673,0.0167598245590555,0.0520635429678653,0.0353037184088098,2023,H1,True,CO
47843,0.0507154541980512,0.047743335076218,0.0538621285041193,0.0061187934279013,2022,H1,False,US
21,0.0,0.0,0.4404993157777255,0.4404993157777255,2023,H1,True,GA
35,0.0,0.0,0.2114604663085187,0.2114604663085187,2023,H1,True,GF
28,0.1729228329281712,0.0474100525455839,0.4676067196032878,0.4201966670577039,2023,H1,True,GD
15,0.0,0.0,0.3177720259116453,0.3177720259116453,2023,H1,True,GN
27,0.1167352807306394,0.0298871523212106,0.3618257616742374,0.3319386093530267,2023,H1,True,GL
27,0.0694428472511156,0.0052655948006999,0.5126779854273278,0.5074123906266279,2023,H1,True,GP
54,0.0515894945208348,0.0082825797362187,0.2616027123458626,0.2533201326096438,2023,H1,True,GM
118,0.0700540911040286,0.0227876635860614,0.1957246514741264,0.172936987888065,2023,H1,True,GE
10,0.0616363494543173,0.0003102425468203,0.9328975176305544,0.932587275083734,2023,H1,True,GW
14,0.1137183116967299,0.015685394407953,0.5081479775991432,0.4924625831911901,2023,H1,True,GU
43,0.0397693953005108,0.0057394007867771,0.2290810988573383,0.2233416980705611,2023,H1,True,GT
1132,0.0565584547114227,0.0376392634483094,0.0841556940100459,0.0465164305617365,2023,H1,True,ET
8061,0.0324000720968312,0.0271052433922884,0.0386880800155753,0.0115828366232868,2023,H1,False,IT
31,0.0,0.0,0.1899319398669432,0.1899319398669432,2023,H1,True,HN
17,0.0,0.0,0.3888240384999126,0.3888240384999126,2023,H1,True,HT
2684,0.046472760579427,0.0353006851833302,0.0609571929529684,0.0256565077696381,2023,H1,True,CZ
17019,0.0294759617468495,0.0258035176885299,0.033653025006625,0.0078495073180951,2022,H2,True,IT
5641,0.0402988257377756,0.0329255541914396,0.0492391809940746,0.0163136268026349,2023,H1,True,BR
619,0.0760669879943877,0.0484013750411302,0.1175918175876506,0.0691904425465203,2023,H1,True,GH
245,0.0230809552822699,0.0079082784316388,0.0654434050526688,0.05753512662103,2023,H1,True,IS
593,0.1115509015823748,0.0777182739741207,0.1575950078139267,0.079876733839806,2023,H1,True,IQ
37,0.0,0.0,0.4019780414290144,0.4019780414290144,2023,H1,True,JM
974,0.0431748349480214,0.0262242040604749,0.0702910251567185,0.0440668210962435,2023,H1,True,HR
1286,0.0944002299256457,0.0710336257909173,0.1244237987944185,0.0533901730035011,2023,H1,True,ID
35,0.0,0.0,0.2273211746448694,0.2273211746448694,2023,H1,True,KG
18,0.1213022158157398,0.015745953499755,0.5436358971253387,0.5278899436255836,2023,H1,True,KN
101,0.0888952514552611,0.0324508435070696,0.2210843430868762,0.1886334995798065,2023,H1,True,KH
34,0.1030986232594097,0.0140866462216457,0.4804653136721765,0.4663786674505307,2023,H1,True,LA
62,0.0,0.0,0.3056752658803906,0.3056752658803906,2023,H1,True,LI
13,0.1957039645680857,0.0114143795558846,0.8368087585014959,0.8253943789456113,2023,H1,True,LR
13,0.0,0.0,0.5021622917053036,0.5021622917053036,2023,H1,True,LS
28,0.0,0.0,0.3635760759637814,0.3635760759637814,2023,H1,True,MC
49,0.0,0.0,0.2420550700972339,0.2420550700972339,2023,H1,True,ME
51,0.0,0.0,0.1511327875631856,0.1511327875631856,2023,H1,True,MM
62,0.0,0.0,0.2583246207812444,0.2583246207812444,2023,H1,True,MG
23,0.0,0.0,0.2235867910143441,0.2235867910143441,2023,H1,True,MQ
751,0.0764233958395894,0.04969532803736,0.1157754996692449,0.0660801716318849,2023,H1,True,JO
45,0.1020719815933602,0.0229736190790384,0.3546511965437695,0.331677577464731,2023,H1,True,LY
44,0.0415447290919296,0.0022153440755767,0.4583530338674457,0.4561376897918689,2023,H1,True,MD
17,0.1024778606347654,0.0055043558979714,0.7019736464226168,0.6964692905246453,2023,H1,True,MU
16,0.1368712915524298,0.0221886475751274,0.5256500494036528,0.5034614018285253,2023,H1,True,MV
78,0.0305010163792071,0.0044486694964885,0.1813322684154252,0.1768835989189366,2023,H1,True,MK
76,0.1104765194276055,0.0415245716044589,0.2625595914471167,0.2210350198426577,2023,H1,True,MN
55,0.0813009747913631,0.0163321646334237,0.3205055879080967,0.304173423274673,2023,H1,True,ML
131,0.0,0.0,0.0932877734714232,0.0932877734714232,2023,H1,True,MT
32,0.0,0.0,0.2168811235802589,0.2168811235802589,2023,H1,True,NC
23,0.1950628981071455,0.0540565524757119,0.5068165430834608,0.4527599906077488,2023,H1,True,NE
291,0.0500204354539875,0.0199570805519774,0.1198337637802865,0.0998766832283091,2023,H1,True,KW
12,0.2502420810315352,0.0636679976327661,0.6209646915607485,0.5572966939279824,2023,H1,True,NI
71,0.143127063350549,0.0545167896428077,0.3260893099737777,0.2715725203309699,2023,H1,True,MZ
40,0.1382540233435836,0.0464289646734115,0.3458242901757463,0.2993953255023347,2023,H1,True,
273,0.0418360225105755,0.0151473246983565,0.1102829431529924,0.0951356184546358,2023,H1,True,LK
342,0.0438227339753699,0.0187716630651154,0.098934097522958,0.0801624344578426,2023,H1,True,LV
136,0.0914205350612866,0.0369988225528655,0.2085552781512145,0.1715564555983489,2023,H1,True,MW
599,0.0681740924131979,0.0419501062431257,0.1089274406780332,0.0669773344349075,2023,H1,True,KE
29078,0.0403987787160436,0.036945350106332,0.0441602109802287,0.0072148608738967,2022,H1,True,GB
4010,0.0717920103614949,0.0593173096610415,0.0866485418652722,0.0273312322042306,2023,H1,True,EG
673,0.0532464514825487,0.0324412734578767,0.0862055838898599,0.0537643104319831,2023,H1,True,LT
329,0.0213377397128757,0.0069150045289051,0.063906402460748,0.0569913979318429,2023,H1,True,LU
369,0.0209954352042092,0.0047993778174181,0.0870654174829843,0.0822660396655662,2023,H1,True,KZ
16,0.0,0.0,0.5405637767554967,0.5405637767554967,2023,H1,True,PF
23,0.118699865024246,0.0100189959845782,0.6418959674206701,0.6318769714360919,2023,H1,True,PG
125,0.0,0.0,0.0655256072406933,0.0655256072406933,2023,H1,True,PA
3515,0.0497757866774542,0.0399183902671534,0.0619103895521145,0.0219919992849611,2023,H1,True,FI
652,0.0565682709532146,0.0315212508821929,0.0994736243959215,0.0679523735137286,2023,H1,True,LB
2580,0.0717782556850636,0.0570980310052981,0.089873093156358,0.0327750621510598,2023,H1,True,IE
253,0.0323631914484809,0.0087026018646442,0.1130179916170236,0.1043153897523794,2023,H1,True,NP
913,0.0440122797206858,0.0263231234478742,0.0727009913017925,0.0463778678539182,2023,H1,True,MO
46,0.0,0.0,0.258611296138629,0.258611296138629,2023,H1,True,PY
132,0.0903727479127829,0.0312031157104361,0.2345765458150074,0.2033734301045713,2023,H1,True,PS
1873,0.0440180863723122,0.0318442435990006,0.0605548179435988,0.0287105743445981,2023,H1,True,HU
248,0.1216609869400588,0.0672706730333154,0.2101207294753829,0.1428500564420675,2023,H1,True,OM
213,0.1225917403879021,0.0714348560202493,0.2023984481432449,0.1309635921229956,2023,H1,True,PR
48,0.0362738290872596,0.0053929061868626,0.2071553999641333,0.2017624937772706,2023,H1,True,RE
529,0.0156875995611884,0.0038869591657023,0.061116362127667,0.0572294029619647,2023,H1,True,MA
402,0.0744575265406225,0.0424520920305423,0.1273825174073823,0.08493042537684,2023,H1,True,PH
106,0.1193286112252758,0.0506819653328528,0.2558915383316046,0.2052095729987517,2023,H1,True,RW
473,0.0294956141123453,0.0119754121141655,0.0708110754163262,0.0588356633021607,2023,H1,True,PE
2938,0.0530479752321411,0.0414228796644285,0.0677051532789308,0.0262822736145023,2023,H1,True,GR
151,0.0726197100823023,0.0283382853281378,0.1737240459549071,0.1453857606267693,2023,H1,True,SD
12,0.0,0.0,0.7736002175629274,0.7736002175629274,2023,H1,True,SV
35,0.0,0.0,0.2565089649812958,0.2565089649812958,2023,H1,True,SL
15,0.0,0.0,0.6296400520632522,0.6296400520632522,2023,H1,True,SS
17,0.0,0.0,0.4000885258561063,0.4000885258561063,2023,H1,True,SZ
21,0.0810948942267613,0.0036093075361946,0.6825461724379837,0.678936864901789,2023,H1,True,SO
25,0.0476575682579124,0.0013818388456627,0.6440969592171933,0.6427151203715306,2023,H1,True,TG
7930,0.0476332141050769,0.0405826101392361,0.0558374616547098,0.0152548515154737,2023,H1,True,CH
14,0.088785314193779,0.0012954465204812,0.8797948624639023,0.878499415943421,2023,H1,True,TJ
1030,0.0573526298246206,0.0367199258706687,0.0885134369467379,0.0517935110760692,2023,H1,True,NG
73,0.0439896005166321,0.007082975677772,0.2288743642014436,0.2217913885236715,2023,H1,True,SY
90,0.0976164182025599,0.0368751324779269,0.2340929937647183,0.1972178612867914,2023,H1,True,SN
35,0.0,0.0,0.4231115213171795,0.4231115213171795,2023,H1,True,TT
11837,0.0353648050272646,0.0306399221251693,0.0407876391990441,0.0101477170738748,2023,H1,False,DE
5262,0.0557818292064174,0.0471229980457307,0.0659216449769193,0.0187986469311886,2023,H1,True,DK
3134,0.0584276607517819,0.0462149231136112,0.0736186275173431,0.0274037044037318,2023,H1,True,IL
753,0.0515603294182852,0.0290251231987992,0.0899707267662846,0.0609456035674854,2023,H1,True,QA
342,0.0734413648593811,0.038428410249021,0.1358484752902256,0.0974200650412045,2023,H1,True,TZ
17958,0.0393244510161203,0.0349200608499592,0.0442588810429932,0.009338820193034,2023,H1,False,
939,0.0637022392544695,0.0422375819034483,0.0949931005452086,0.0527555186417602,2023,H1,True,RS
520,0.0284224505497191,0.0110574890539073,0.0710972608040582,0.0600397717501509,2023,H1,True,UA
2656,0.1012233243358719,0.0828632785882954,0.1231053670266709,0.0402420884383755,2023,H1,True,MY
419,0.061384251775301,0.0330316027412038,0.1112728795405644,0.0782412767993606,2023,H1,True,UG
814,0.05269743517785,0.0320961881573456,0.0853556958818427,0.0532595077244971,2023,H1,True,SK
1040,0.0418697698474947,0.0273439540002269,0.0636074502691678,0.0362634962689409,2023,H1,True,SI
1987,0.0498475947671583,0.036514093671416,0.0677078087505462,0.0311937150791301,2023,H1,True,NZ
564,0.0293283362573515,0.0121439628760646,0.0691279041315264,0.0569839412554618,2023,H1,True,TN
2323,0.0442507040923181,0.0328130307445151,0.0594302420740315,0.0266172113295163,2023,H1,True,MX
3537,0.0614041823702123,0.0490760159690361,0.0765798523241863,0.0275038363551501,2023,H1,True,IR
3237,0.0958373552910157,0.0799997828189771,0.1144203496818022,0.0344205668628251,2023,H1,True,PK
10,0.0,0.0,0.7866072992099467,0.7866072992099467,2023,H1,True,VI
2316,0.083402725309898,0.0669199926480154,0.1034949375430761,0.0365749448950606,2023,H1,True,TH
74,0.0,0.0,0.2165760114546983,0.2165760114546983,2023,H1,True,VE
38,0.1472457295305493,0.0456906214907747,0.3837545089815432,0.3380638874907684,2023,H1,True,XK
212,0.0594232390493506,0.0264662418113172,0.128022979975003,0.1015567381636858,2023,H1,True,UY
146,0.1057857475564328,0.0444006349016265,0.2314798018648861,0.1870791669632596,2023,H1,True,ZM
181,0.0499827612721033,0.0152764719332246,0.151413584566327,0.1361371126331023,2023,H1,True,YE
111,0.0457137024844223,0.0139412108695949,0.139642241355227,0.125701030485632,2023,H1,True,ZW
150,0.021258432051339,0.0026699279574805,0.1498220103165246,0.1471520823590441,2023,H1,True,UZ
23,0.0,0.0,0.4578787838543051,0.4578787838543051,2023,H2,False,AF
46,0.0,0.0,0.1650916310563545,0.1650916310563545,2023,H2,False,AM
24,0.0405221100395488,0.0016036245565772,0.5261762741681969,0.5245726496116196,2023,H2,False,AL
2538,0.0353658285965938,0.0252586065935566,0.0493128426572254,0.0240542360636687,2023,H1,True,RO
42,0.0,0.0,0.4214366604162403,0.4214366604162403,2023,H2,False,AZ
13,0.1242542932807193,0.0045598535505866,0.8146335052561053,0.8100736517055187,2023,H2,False,BB
25,0.1073701878839976,0.0152859154343701,0.482417430332752,0.4671315148983819,2023,H2,False,BA
43,0.0,0.0,0.1295395352883365,0.1295395352883365,2023,H2,False,BF
15,0.0,0.0,0.4631837974820011,0.4631837974820011,2023,H2,False,BI
22,0.2443026613059293,0.0772424139513247,0.5552612508846873,0.4780188369333624,2023,H2,False,BH
16,0.1212333362678504,0.0153212179051771,0.5501983601411636,0.5348771422359865,2023,H2,False,BO
32,0.0760185097578852,0.0072017635505572,0.4826997003519503,0.4754979368013931,2023,H2,False,BJ
40,0.225478466248883,0.0878712993213887,0.4680103207465007,0.3801390214251119,2023,H2,False,BN
251,0.1291878558836065,0.0750136135197367,0.2134576765852591,0.1384440630655223,2023,H2,False,BD
17,0.0,0.0,0.7125097270684339,0.7125097270684339,2023,H2,False,BW
561,0.1157519447848955,0.0781243745760065,0.1681958344714874,0.0900714598954809,2023,H2,False,AE
938,0.077277036458107,0.0522768168008013,0.112809923458355,0.0605331066575536,2023,H1,True,VN
46,0.0844035839170529,0.0193954019591044,0.3005251643597851,0.2811297624006807,2023,H2,False,BY
13704,0.04894201091445,0.0429183584526465,0.0557618349002545,0.0128434764476079,2023,H1,True,
165,0.0237624891041557,0.0059978656890017,0.0894100453503696,0.0834121796613679,2023,H2,False,BG
584,0.0307073594357556,0.0149822546332535,0.0619000644348378,0.0469178098015843,2023,H2,False,AR
25,0.1082255979947399,0.020714806539844,0.4104715489176372,0.3897567423777931,2023,H2,False,CG
40,0.0732099183232123,0.0123149319097825,0.3335347420448982,0.3212198101351156,2023,H2,False,CD
5195,0.0620984413953543,0.0523031386888657,0.073585762823189,0.0212826241343232,2023,H1,True,HK
27,0.1226536670984621,0.025832542635052,0.4243048397068878,0.3984722970718358,2023,H2,False,CI
3370,0.0562602019508416,0.0445635199276121,0.0707994409606443,0.0262359210330321,2023,H1,True,TR
79,0.0937512286346554,0.0341784832317517,0.2321955079946793,0.1980170247629275,2023,H2,False,CM
4206,0.0448542725754227,0.0360447968644832,0.0556924220319549,0.0196476251674717,2023,H1,True,RU
5233,0.0849941875256248,0.0735847265695129,0.0979855976110908,0.0244008710415779,2023,H1,True,TW
15751,0.0362619568185704,0.0317866112425613,0.0413404977907872,0.0095538865482259,2023,H1,False,GB
4086,0.0424879493041452,0.0338390382593783,0.0532256531775874,0.0193866149182091,2023,H1,True,NO
21041,0.0448667198452496,0.0408771816290195,0.0492256457415329,0.0083484641125134,2022,H2,True,DE
3361,0.0615806081034093,0.0494845367072347,0.0763958151272597,0.026911278420025,2023,H1,True,SG
26,0.0,0.0,0.367339959110329,0.367339959110329,2023,H2,False,CU
4712,0.0406522762872061,0.0326272671482196,0.0505479798886435,0.0179207127404238,2023,H1,True,PT
56,0.1186556641172732,0.0408111929000349,0.2987381751624706,0.2579269822624357,2023,H2,False,CR
926,0.0220090097113223,0.0109756006836928,0.043644484758369,0.0326688840746761,2023,H2,False,CL
227,0.0846742405287915,0.0418620988549726,0.1637856623718139,0.1219235635168412,2023,H2,False,CY
1713,0.036216157662339,0.0242761400636492,0.0537055356068158,0.0294293955431665,2023,H2,False,AT
400,0.0522036372487041,0.0256199672772626,0.1034425845227071,0.0778226172454445,2023,H2,False,CO
20,0.0,0.0,0.5682244597905123,0.5682244597905123,2023,H2,False,DO
122,0.050634897456473,0.0132500288241108,0.1748137617728489,0.161563732948738,2023,H2,False,EC
107,0.0552602664128451,0.0148710163256608,0.1847709458093122,0.1698999294836514,2023,H2,False,DZ
188,0.1012859369880385,0.0508881502824225,0.1915239587448418,0.1406358084624193,2023,H2,False,EE
2311,0.0475547172639648,0.0358170732303283,0.0628880265321695,0.0270709533018411,2023,H2,False,BE
10,0.2387492509372725,0.0210958853459001,0.8202817834990008,0.7991858981531006,2023,H2,False,FJ
14,0.2790092867989573,0.0829069395073167,0.6235697376869798,0.540662798179663,2023,H2,False,GA
28837,0.0458339917740093,0.042175917591891,0.0497928504964992,0.0076169329046082,2022,H2,True,GB
241,0.1295437109630282,0.0767298720327012,0.2104246543693964,0.1336947823366951,2023,H2,False,ET
2319,0.0483845950521237,0.0360716509912687,0.0646187685974719,0.0285471176062031,2023,H2,False,BR
2873,0.0601244080757759,0.0473475262059703,0.0760738426510668,0.0287263164450964,2023,H1,True,ZA
11,0.0,0.0,0.7269795182346449,0.7269795182346449,2023,H2,False,GL
14,0.1832575771394717,0.0203636621401693,0.7077677633200918,0.6874041011799225,2023,H2,False,GF
34,0.1040643416170753,0.0193495358978511,0.4060857050507514,0.3867361691529002,2023,H2,False,GM
62,0.0590626891781126,0.0108399289573748,0.2644561915278626,0.2536162625704878,2023,H2,False,GE
11,0.1926350366181389,0.0140208169867735,0.8001345092727659,0.7861136922859924,2023,H2,False,GY
25,0.1180742660409322,0.0240457722826345,0.4211311569763917,0.3970853846937571,2023,H2,False,GT
17,0.0852697483797643,0.0045657891646459,0.6545203004581368,0.6499545112934908,2023,H2,False,HN
1226,0.054669333520908,0.0374468075633307,0.0791614092399055,0.0417146016765747,2023,H2,False,CZ
156,0.0741470925186554,0.0222071444155444,0.220209616452086,0.1980024720365415,2023,H2,False,GH
81738,0.0683158688192607,0.0656847187232337,0.0710444013305874,0.0053596826073536,2021,H2,True,US
15,0.0,0.0,0.628113428120306,0.628113428120306,2023,H2,False,JM
288,0.0590267914826646,0.0281852657968849,0.1194676928946805,0.0912824270977955,2023,H2,False,HR
148,0.1146301093497718,0.0558668047953161,0.2207513661468193,0.1648845613515031,2023,H2,False,IQ
1190,0.1013579255206912,0.0770664144099558,0.1322093560849768,0.0551429416750209,2023,H2,False,EG
154,0.0830396546191021,0.039192630503127,0.1673944878876592,0.1282018573845321,2023,H2,False,IS
19,0.0,0.0,0.4677698750376822,0.4677698750376822,2023,H2,False,KG
38,0.2260216511937888,0.0817507917628792,0.4892434399501262,0.407492648187247,2023,H2,False,KH
223,0.1751582767007779,0.1124660481558467,0.2624627102493108,0.149996662093464,2023,H2,False,JO
309,0.0764792836799059,0.0360174828741607,0.1550829979735296,0.1190655150993689,2023,H2,False,ID
10,0.1666265462347838,0.0195638693535294,0.6670470566648447,0.6474831873113153,2023,H2,False,LI
14,0.0983681092457897,0.0133789654461218,0.4674518239860801,0.4540728585399582,2023,H2,False,LA
18,0.0,0.0,0.5441310571070622,0.5441310571070622,2023,H2,False,ME
12,0.1213131791068682,0.0148623571163469,0.5581959362771336,0.5433335791607866,2023,H2,False,MD
12,0.0,0.0,0.3725802788213471,0.3725802788213471,2023,H2,False,ML
13,0.1334045950366674,0.0188424008594052,0.552370255361921,0.5335278545025157,2023,H2,False,MC
27,0.077074202220012,0.0048044300995786,0.5909370422724671,0.5861326121728885,2023,H2,False,LY
19,0.0,0.0,0.5688761316932096,0.5688761316932096,2023,H2,False,MG
19,0.0224951995551874,1.982952047545641e-07,0.999625710354102,0.9996255120588974,2023,H2,False,MM
89,0.0964380862389361,0.0349018616484641,0.2395410691400038,0.2046392074915397,2023,H2,False,KW
16,0.0,0.0,0.3028440085483842,0.3028440085483842,2023,H2,False,MU
28,0.0852601252545136,0.0077302257050076,0.5272208713246814,0.5194906456196737,2023,H2,False,MK
66,0.0,0.0,0.1844761612060446,0.1844761612060446,2023,H2,False,MT
46,0.0159069179184625,2.642730785630016e-06,0.98998655205747,0.9899839093266842,2023,H2,False,MN
84,0.0164103894093007,9.148444669866888e-05,0.7526250326587987,0.7525335482121,2023,H2,False,LV
211,0.0674958113284703,0.0260779057879403,0.1636423165992201,0.1375644108112798,2023,H2,False,KE
52,0.121334165662322,0.0213678878696575,0.4661902032499185,0.4448223153802609,2023,H2,False,MW
12,0.0,0.0,0.7624471057095821,0.7624471057095821,2023,H2,False,
91,0.173561237711718,0.0846657549506079,0.3228702049489633,0.2382044499983553,2023,H2,False,LK
6967,0.077553811023216,0.0674868998377134,0.0889791002314478,0.0214922003937343,2023,H1,True,SA
47,0.0345724856903204,0.0014991565023906,0.4606631225197846,0.4591639660173939,2023,H2,False,MZ
198,0.1198269501482913,0.0638242623832264,0.2137496092733508,0.1499253468901244,2023,H2,False,LB
1302,0.0450207196708109,0.0299970427996584,0.0670487282298656,0.0370516854302072,2023,H2,False,FI
6601,0.059160204688344,0.050763387946316,0.06884521184051,0.0180818238941939,2023,H1,True,PL
12,0.1742135319842339,0.0125024568742247,0.7785333584832901,0.7660309016090654,2023,H2,False,PG
116,0.0474039324787185,0.0113476951338911,0.1774612255267479,0.1661135303928568,2023,H2,False,KZ
77,0.0991395464659142,0.0345405872594141,0.2529056651748795,0.2183650779154654,2023,H2,False,NP
176,0.0787502172134525,0.0331441175128258,0.1757058513309656,0.1425617338181398,2023,H2,False,LU
192,0.0815842042138652,0.0391222986088524,0.1623460939023187,0.1232237952934661,2023,H2,False,MA
191,0.0743376751083107,0.0291807754878841,0.1766584261162635,0.1474776506283794,2023,H2,False,LT
38,0.1953053722024975,0.0583082123212636,0.4875370952245599,0.4292288829032962,2023,H2,False,PS
79,0.1029043049070211,0.0341132521119869,0.2714327608465056,0.2373195087345186,2023,H2,False,OM
67,0.0426875698297965,0.0068673285771602,0.2233317465871236,0.2164644180099633,2023,H2,False,PA
19,0.1480540340248803,0.0269268968053184,0.5218465660534503,0.4949196692481317,2023,H2,False,PY
23,0.0452590079109965,0.0007206362297623,0.7570508837628233,0.7563302475330609,2023,H2,False,RE
186,0.1159468261811324,0.0612222103721762,0.2087127285093038,0.1474905181371276,2023,H2,False,PH
32,0.0,0.0,0.3756084684742883,0.3756084684742883,2023,H2,False,RW
978,0.0351941062744843,0.0212288980192297,0.0578036285674066,0.0365747305481768,2023,H2,False,GR
314,0.0715267170916478,0.0352463874822134,0.1397423680779902,0.1044959805957767,2023,H2,False,NG
36,0.1588646469255064,0.0504226270171299,0.4018354845474897,0.3514128575303598,2023,H2,False,SD
682,0.0290209332731552,0.014199904030972,0.058394943680937,0.0441950396499649,2023,H2,False,HU
119,0.0710014908967407,0.0225276198295319,0.2022025886666367,0.1796749688371047,2023,H2,False,PR
1339,0.1280269592016218,0.1016274498434187,0.1600623658348288,0.0584349159914101,2023,H2,False,IR
208,0.0512142227241202,0.0176875189941382,0.139280198563331,0.1215926795691927,2023,H2,False,PE
13,0.0,0.0,0.6222649286662434,0.6222649286662434,2023,H2,False,SS
11,0.1290503670641188,0.0182426624372146,0.5416081716135294,0.5233655091763147,2023,H2,False,SL
298,0.091184830807982,0.0469620195169193,0.1696385919626875,0.1226765724457681,2023,H2,False,MO
976,0.0533812947761546,0.034491437552532,0.081740675850783,0.0472492382982509,2023,H2,False,IE
19,0.1904667985007929,0.0417905580323671,0.5593282298217129,0.5175376717893457,2023,H2,False,SY
32,0.0960674933827031,0.0170700830861725,0.3940792969244988,0.3770092138383262,2023,H2,False,SN
18,0.0,0.0,0.6716137269266157,0.6716137269266157,2023,H2,False,TT
287,0.0655173692670228,0.033348970638694,0.124712112918522,0.091363142279828,2023,H2,False,RS
9341,0.0937145112196883,0.0842169819964401,0.1041612949757511,0.0199443129793109,2023,H1,True,IN
243,0.0552061569571759,0.0209881229859642,0.1373830818442756,0.1163949588583114,2023,H2,False,QA
126,0.0615549724937214,0.0204961837963758,0.1705435576222512,0.1500473738258753,2023,H2,False,TZ
1531,0.0483081836859507,0.0340052555867735,0.0682023120014093,0.0341970564146358,2023,H2,False,IL
205,0.0139368200193329,0.0021632869620342,0.0843691477581981,0.0822058607961639,2023,H2,False,TN
987,0.0448960825932962,0.0281198253004751,0.0709503698264691,0.0428305445259939,2023,H2,False,MX
120,0.0378238294984144,0.0069886576850457,0.1800420067720245,0.1730533490869787,2023,H2,False,UG
225,0.0437091777841894,0.0154668740641117,0.1173734975493697,0.1019066234852579,2023,H2,False,SK
416,0.0791805865801862,0.0472335111134234,0.1297919703703438,0.0825584592569204,2023,H2,False,RO
558,0.177272680895285,0.1327664994279906,0.2326951258559797,0.0999286264279891,2023,H2,False,MY
7339,0.0470816270103582,0.040169889888047,0.0551143279109345,0.0149444380228874,2023,H1,True,SE
791,0.1357121622652403,0.1014189074699704,0.1792875412604042,0.0778686337904338,2023,H2,False,TH
13562,0.064528972894675,0.0580780858729754,0.0716418792864791,0.0135637934135036,2023,H1,True,CA
824,0.1407685532097365,0.1058957820855634,0.1847523615933871,0.0788565795078237,2023,H2,False,PK
299,0.0230398431106842,0.006879609960527,0.0743197769198404,0.0674401669593134,2023,H2,False,SI
287,0.0129350638861998,0.001952473755179,0.0806992227566538,0.0787467490014748,2023,H2,False,UA
693,0.0642813745470329,0.0410777626931737,0.0992356171715622,0.0581578544783885,2023,H2,False,NZ
2348,0.0464641896066629,0.034798255681023,0.0617906946594717,0.0269924389784486,2023,H2,False,DK
1223,0.0514255511264724,0.0347667009931979,0.0754427783255746,0.0406760773323766,2023,H2,False,PT
2110,0.0994476028512472,0.0806420076951283,0.1220564123492082,0.0414144046540798,2023,H2,False,HK
1116,0.081441973034949,0.0591203775137121,0.1111953353383274,0.0520749578246152,2023,H2,False,TR
1424,0.0991113588591964,0.0754987770503956,0.12907780470496,0.0535790276545643,2023,H2,False,SA
37,0.0,0.0,0.1333018914798426,0.1333018914798426,2023,H2,False,VE
10,0.2594760849895959,0.0378583575734111,0.7572981203762318,0.7194397628028206,2023,H2,False,XK
42,0.0570027199168386,0.0016648225199388,0.686636615520925,0.6849717930009862,2023,H2,False,YE
53,0.1035251064935758,0.0274733956048779,0.3206834039488177,0.2932100083439397,2023,H2,False,UZ
39,0.0699799567960307,0.0058271876015879,0.4913463711545782,0.4855191835529903,2023,H2,False,ZM
36,0.0622534345705307,0.0045069044598576,0.4932743069442432,0.4887674024843855,2023,H2,False,ZW
87,0.083710318567752,0.0298736404857863,0.2132423758663779,0.1833687353805915,2023,H2,False,UY
3894,0.0449071086387804,0.0356901861839722,0.0563651548813722,0.0206749686974,2023,H2,False,CH
1369,0.0383914049390891,0.0253323453180346,0.0577834189733205,0.0324510736552858,2023,H2,False,RU
1548,0.0712135621825937,0.0527149666312095,0.0955488660690068,0.0428338994377972,2023,H2,False,SG
5784,0.0675116311141588,0.0573399086360681,0.0793358891131472,0.021995980477079,2023,H2,False,AU
1679,0.0860740273867963,0.0666506465951854,0.110487722067571,0.0438370754723855,2023,H2,False,TW
11,0.0,0.0,0.8160070792874016,0.8160070792874016,2023,H2,True,AO
