year,month,Publisher,count,alpha,ci_lower,ci_upper
2024,5,AMER SOC NEURORADIOLOGY,57,0.0,0.0,0.21772235264632991
2024,5,AMER THORACIC SOC,41,0.0,0.0,0.790089381796082
2024,5,ANNALS FAMILY MEDICINE,14,0.1447008208732578,0.020915230190433183,0.5726263154722129
2024,5,AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS,25,0.2908553481051825,0.09097332153439078,0.6269937060910091
2024,5,ASIAN-AUSTRALASIAN ASSOC ANIMAL PRODUCTION SOC,15,0.21105179656108436,0.01936001300086841,0.7837748347044823
2024,5,AMER SOC HEMATOLOGY,39,0.17064211048125127,0.053454629108059246,0.4284492467199827
2024,5,ATOMIC SPECTROSCOPY PRESS LTD,13,0.0,0.0,0.4380108066581689
2024,5,AMER SOC CLINICAL INVESTIGATION INC,93,0.2300427093627295,0.11750041050438557,0.4013547159741669
2024,5,ASSOC RESEARCH VISION OPHTHALMOLOGY INC,37,0.1621613912471767,0.03412251908264932,0.5146489629615565
2024,5,AMER SOC NEPHROLOGY,64,0.04130510131588657,0.006130943965160863,0.23131212715655558
2024,5,ANNUAL REVIEWS,69,0.16584854546876884,0.0619652745547887,0.3743810963184438
2024,5,AMER SOC MICROBIOLOGY,133,0.2138868546973247,0.11573757403858159,0.3612648370568276
2024,5,ASCE-AMER SOC CIVIL ENGINEERS,71,0.27402473765580204,0.1490142304265652,0.44862161080626806
2024,5,BAISHIDENG PUBLISHING GROUP INC,76,0.3158464256411093,0.15109206051638202,0.5449306692720282
2024,5,AMER SPEECH-LANGUAGE-HEARING ASSOC,49,0.0426239777137376,0.004812282935932863,0.29073876303036983
2024,5,ASSOC COMPUTING MACHINERY,122,0.08320294373294254,0.03397625539384536,0.18974309958981062
2024,5,AMER GEOPHYSICAL UNION,375,0.042805726075230144,0.017383972182325198,0.10156100103620212
2024,3,ELSEVIER,14567,0.15311585525835228,0.14406801207866135,0.16262396511601354
2024,5,AMER PSYCHOLOGICAL ASSOC,131,0.03952473739750414,0.010626711411483832,0.1361899784132996
2024,5,BRAZILIAN SOC UROL,14,0.0,0.0,0.5294769496379435
2024,5,AIP Publishing,639,0.05659488657179277,0.032696015420339106,0.09622469706913868
2024,5,C EJ PUBLISHING GROUP,28,0.19627792743992864,0.06284922240413036,0.4706990779724957
2024,4,WILEY-V C H VERLAG GMBH,2061,0.17923820709573832,0.15309894442651967,0.20874035349567652
2024,5,BRITISH EDITORIAL SOC BONE & JOINT SURGERY,44,0.22973697219804662,0.0792728902089819,0.5081676475796121
2024,5,CANADIAN OPHTHAL SOC,12,0.0,0.0,0.7306148682020668
2024,5,CENTERS DISEASE CONTROL & PREVENTION,17,0.0,0.0,0.7509377168576323
2024,5,CHIN SOCIETY IMMUNOLOGY,12,1.0,0.3860266580926829,1.0
2024,5,"CHINA UNIV GEOSCIENCES, BEIJING",14,0.2556220740556279,0.07213111708135865,0.6026950722996778
2024,5,CHINESE CHEMICAL SOC,22,0.33641031856365766,0.1211289039419512,0.6509273843204912
2024,5,CMA-CANADIAN MEDICAL ASSOC,26,0.0,0.0,0.4522785436303879
2024,5,CHINESE LASER PRESS,32,0.019638581386187074,3.2726561025483934e-07,0.9991851106076914
2024,5,COGITATIO PRESS,25,0.0,0.0,0.4771428815989254
2024,5,COLL AMER PATHOLOGISTS,12,0.0,0.0,0.6880707811305993
2024,4,ELSEVIER SCI LTD,6461,0.14723914659828663,0.13404595586067372,0.16148869444199312
2024,4,OXFORD UNIV PRESS,2173,0.07283376585339024,0.05700132876242499,0.0926317748311347
2024,5,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",48,0.12690582440364953,0.028980494488713593,0.4144806955154373
2024,5,CURRENT MEDICINE GROUP,18,0.3790053597490652,0.11101822498167521,0.7489157867969687
2024,5,ACADEMIC PRESS INC ELSEVIER SCIENCE,1533,0.11721757350205335,0.09359166679671731,0.14584785298563321
2024,5,COPERNICUS GESELLSCHAFT MBH,153,0.0,0.0,0.06975898645382006
2024,5,COMPANY BIOLOGISTS LTD,51,0.10485086411938432,0.026680759590321883,0.33355869167335006
2024,5,AMER MEDICAL ASSOC,564,0.02971371288120666,0.011437710341297912,0.07497755501718019
2024,5,CURRENT BIOLOGY LTD,45,0.09482193993166788,0.013569655284296123,0.4437380081342226
2024,5,CHURCHILL LIVINGSTONE,136,0.17375633490875714,0.09835122401149599,0.28847718322151733
2024,5,DUKE UNIV PRESS,40,0.0,0.0,0.06334359438453283
2024,5,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,90,0.11704095588809532,0.0478042845517039,0.2592530495996184
2024,5,EDIZIONI MINERVA MEDICA,24,0.3704994568974192,0.1430520242869968,0.6748095224359769
2024,5,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,31,0.0,0.0,0.4801966518729048
2024,5,DOVE MEDICAL PRESS LTD,155,0.2737862414593177,0.16995129063892403,0.4097446758375604
2024,4,NATURE PORTFOLIO,4370,0.1202880938471429,0.10487637089560439,0.13761640360427607
2024,5,EDP SCIENCES S A,155,0.012486188425517577,0.001835898643202353,0.0799702626772698
2024,5,CAMBRIDGE UNIV PRESS,533,0.011788919764382389,0.0031295409196726207,0.04336629845128046
2024,5,BMJ PUBLISHING GROUP,752,0.07105284257584754,0.04381143409161892,0.11322686863973666
2024,5,AMER PHYSICAL SOC,993,0.04671968457441868,0.028131107295243388,0.07662288739809928
2024,5,ELSEVIER - DIVISION REED ELSEVIER INDIA PVT LTD,16,0.23225177608221373,0.04403324102080985,0.6651875870575817
2024,5,ELSEVIER ESPANA,14,0.2825632678626095,0.025978783699638498,0.8532833286535878
2024,5,ELSEVIER ESPANA SLU,20,0.09186777314120695,0.012647095989393155,0.44411460753762155
2024,4,SPRINGER,3506,0.11044457822024983,0.09502936186693799,0.12800667483619838
2024,5,"ELSEVIER MASSON, CORP OFF",28,0.0,0.0,0.3823440090614033
2024,5,ELSEVIER ADVANCED TECHNOLOGY,119,0.29274520961820544,0.18839125932439435,0.42465830035899405
2024,5,ELSEVIER INC,36,0.07279681933069876,0.010821908266348938,0.36038370371153094
2024,5,AMER PHYSIOLOGICAL SOC,2015,0.18230490105152547,0.16090329676735982,0.20585475808544523
2024,5,ELSEVIER GMBH,218,0.2869922042539334,0.20309940206578306,0.38863818034887704
2024,4,MDPI,6537,0.17323572324024283,0.15913967046590066,0.18830075171100624
2024,5,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,481,0.2743214128435998,0.21625447183345403,0.34119241645003073
2024,4,PERGAMON-ELSEVIER SCIENCE LTD,5339,0.13393631063607664,0.1199181973771613,0.14931508432840074
2024,5,ELSEVIER IRELAND LTD,656,0.23962649572632735,0.19260572000171347,0.2939472299856506
2024,5,ELSEVIER SCIENCE LONDON,65,0.3851664410895356,0.22747392119228005,0.5713296335405823
2024,5,BMC,2596,0.17668426997104794,0.15555355297015153,0.2000055688980056
2024,5,EUROPA EDITION,11,0.0,0.0,1.0
2024,5,ELSEVIER SINGAPORE PTE LTD,22,0.1983578484989954,0.027008815227345714,0.6880529904137904
2024,5,EUR CENTRE DIS PREVENTION & CONTROL,22,0.0,0.0,0.6633675714966507
2024,5,FERRATA STORTI FOUNDATION,57,0.0,0.0,0.200530517541022
2024,5,ELSEVIER TAIWAN,60,0.2623447187910396,0.1289189740440397,0.4608096492507954
2024,5,EUROPEAN MATHEMATICAL SOC-EMS,43,0.0,0.0,0.29769372045065606
2024,5,EUROPEAN RESPIRATORY SOC JOURNALS LTD,70,0.0,0.0,0.26543956278792724
2024,5,EXCERPTA MEDICA INC-ELSEVIER SCIENCE INC,21,0.1411480470162756,0.02920034386020906,0.47311723691427177
2024,5,ENDOCRINE SOC,79,0.05768506678909466,0.011687024479853477,0.24064214315339225
2024,5,AMER ASSOC CANCER RESEARCH,1924,0.060542744213510455,0.04803371315826484,0.0760491609645246
2024,5,CELL PRESS,2971,0.19066213995574693,0.16613926242786842,0.2178590026277039
2024,5,GEOMETRY & TOPOLOGY PUBLICATIONS,10,0.0,0.0,0.7399737845231315
2024,5,HARBORSIDE PRESS,19,0.2866744176427803,0.04952544002812554,0.7560774920768429
2024,5,GEOSCIENCEWORLD,11,0.21589347877378368,0.02811088786996517,0.7238350594691023
2024,5,"GEOLOGICAL SOC AMER, INC",32,0.0,0.0,0.1820771413695693
2024,5,HUMAN KINETICS PUBL INC,16,0.0,0.0,0.5398503439886173
2024,5,HIGHER EDUCATION PRESS,25,0.25040874580456995,0.0854302117892578,0.5443548428480395
2024,5,GEORG THIEME VERLAG KG,77,0.0,0.0,0.20533500335036928
2024,5,HINDAWI LTD,46,0.1214667388091894,0.030983961314229917,0.3741590887847884
2024,5,EMERALD GROUP PUBLISHING LTD,323,0.18602170669933665,0.1317872196252555,0.2559944966814934
2024,5,INT UNION CRYSTALLOGRAPHY,30,0.0,0.0,0.4627849326947391
2024,5,IGI GLOBAL,24,0.4771212762113017,0.22476040092412403,0.7417299531115107
2024,5,"INST MATERIA MEDICA, CHINESE ACAD MEDICAL SCIENCES",32,0.281655684710688,0.06930743395088362,0.6736740202895567
2024,5,INT SCIENTIFIC RESEARCH PUBLICATIONS,18,0.04022508702551558,0.0001275766598072507,0.9322798752738309
2024,5,INT SOC GLOBAL HEALTH,28,0.12106001120296465,0.00940744624283028,0.6663986379514169
2024,5,INTER-RESEARCH,26,0.04943481680040731,0.0031706782114162228,0.45954624770856556
2024,5,INFORMS,92,0.031670107457958445,0.0030986787174444356,0.256026748140668
2024,5,JOHN WILEY & SONS INC,27,0.1827374499726224,0.045830148621095856,0.5100185583643305
2024,5,KARGER,32,0.015372581247607063,5.936623610031803e-10,0.9999975644967469
2024,5,JOURNAL OF CENTRAL SOUTH UNIV,25,0.1657034748538172,0.049741894787155176,0.4297449376841803
2024,5,IEEE COMPUTER SOC,252,0.10049944388525499,0.056160153190356596,0.17341345831794838
2024,5,KOREAN SOC NEPHROLOGY,11,0.30805341916528645,0.050325064803592334,0.7890394869286541
2024,5,KOREAN FIBER SOC,27,0.13627331361498238,0.03117008668200376,0.4362101341752292
2024,5,KOREAN STROKE SOC,15,0.26385423958054327,0.06601236758171913,0.6450975205249725
2024,5,JOURNAL MATER SCI TECHNOL,82,0.18188282350748158,0.0877928915929567,0.3393035612615911
2024,5,KOREAN NUCLEAR SOC,41,0.1271952166082851,0.034811928448099876,0.37060671923054944
2024,5,KOREAN INST METALS MATERIALS,36,0.04992760447858581,0.007115222073160218,0.27817142823543045
2024,5,LIFE SCIENCE ALLIANCE LLC,35,0.25686930107420913,0.09423572412282304,0.5345375792514757
2024,5,"JMIR PUBLICATIONS, INC",227,0.2596696669452891,0.17707986535604778,0.3637524795698116
2024,5,JOHN WILEY & SONS LTD,109,0.14497369524596113,0.07275029319234133,0.26816161254276694
2024,5,KEAI PUBLISHING LTD,396,0.19662328784902072,0.14340404732534434,0.26351705773348993
2024,5,MANAGED CARE & HEALTHCARE COMMUNICATIONS LLC,19,0.0,0.0,0.7045149137549852
2024,5,AMER CHEMICAL SOC,4500,0.1524938518396774,0.1355329335457992,0.17115705760468936
2024,5,MATHEMATICAL SCIENCE PUBL,10,0.0,0.0,0.8176409620856036
2024,5,MASSACHUSETTS MEDICAL SOC,54,0.08906882898966938,0.005433776408130074,0.6363499169118053
2024,5,"MARY ANN LIEBERT, INC",134,0.11158977327020475,0.035255495949805205,0.3015418359769351
2024,5,MEDICAL LIBRARY ASSOC,20,0.0,0.0,0.7489500639167156
2024,5,MEDYCYNA PRAKTYCZNA SP K SP ZOO,12,0.3730138929404577,0.05505154894820066,0.8586646412680006
2024,5,MICROBIOLOGY SOC,17,0.36454091614106104,0.10642485403385317,0.7342655958262528
2024,5,Medical Journal Sweden AB,11,0.0,0.0,0.6037741298056655
2024,5,FRONTIERS MEDIA SA,1631,0.20609254680553243,0.17572619505277656,0.24017734735288243
2024,5,NORTHEAST FORESTRY UNIV,11,0.4608542295592032,0.14076634131685456,0.8168471814925345
2024,5,NATURE PUBL GROUP,22,0.2684004545160306,0.08574353521174745,0.5893415482973329
2024,5,OAE PUBLISHING INC,18,0.3468767124989833,0.11235390250472757,0.6902581411382328
2024,5,NONFERROUS METALS SOC CHINA,48,0.20042950344753097,0.08480487423924771,0.4040929021011094
2024,5,IOP Publishing Ltd,928,0.06538754047783654,0.043528476684121215,0.09710926015391616
2024,5,NATL ACAD SCIENCES,265,0.036122342238870106,0.014203555914058813,0.08881842544033113
2024,5,Optica Publishing Group,22,0.0,0.0,0.26646651396155235
2024,5,PALGRAVE MACMILLAN LTD,17,0.10978985426369944,0.0048483908326598865,0.7573985030527166
2024,5,PEERJ INC,56,0.37728008283102826,0.2069971446831164,0.5844100509211625
2024,5,MOSBY-ELSEVIER,479,0.04943177358644931,0.026900922477838655,0.08910536079617021
2024,5,ELSEVIER SCIENCE SA,2195,0.18104328006985843,0.1579568576949759,0.20667574332364191
2024,5,PHYSICIANS POSTGRADUATE PRESS,13,0.0,0.0,0.7801360738958554
2024,5,POLISH CARDIAC SOC,20,0.0,0.0,0.5626834038358444
2024,5,PORTLAND PRESS LTD,15,0.0,0.0,0.4775742424951259
2024,5,PROJECT HOPE,16,0.0,0.0,0.8751607988699603
2024,5,RADIOLOGICAL SOC NORTH AMERICA (RSNA),48,0.0,0.0,0.25056954560371675
2024,5,ROCKEFELLER UNIV PRESS,38,0.07722492252543334,0.002388065408468926,0.7452722397749446
2024,5,SHANGHAI JIAO TONG UNIV PRESS,23,0.24103651957816236,0.04619228876987841,0.6756032749306864
2024,5,SOC BIOLGIA CHILE,18,0.12458364833467818,0.01564925695522491,0.5602346351610367
2024,5,SOC PETROLEUM ENG,20,0.0,0.0,0.4740506342420114
2024,5,SCIPOST FOUNDATION,29,0.05142934630080807,0.007343683967532182,0.2843570348916355
2024,5,SPANDIDOS PUBL LTD,15,0.050430697319851114,0.00019100674711505628,0.9365644479299611
2024,5,SOC NUCLEAR MEDICINE INC,32,0.3008562578104798,0.0789590207142666,0.6835485861503461
2024,5,SOC EXPLORATION GEOPHYSICISTS - SEG,36,0.14835035032020003,0.04269509066545722,0.4048832043644869
2024,5,SOC NEUROSCIENCE,48,0.07771032536728674,0.01474962849683142,0.32167942179979564
2024,5,ROYAL SOC,186,0.025786473182953285,0.004371779968486995,0.1376013116974019
2024,5,SIAM PUBLICATIONS,131,0.017427650663310992,0.0030030745722009785,0.09456562472418972
2024,5,SCIENCE PRESS,327,0.13787659033888225,0.08644477737574584,0.21278137043260226
2024,5,SPRINGER FRANCE,13,0.0,0.0,0.599512020892023
2024,5,OXFORD UNIV PRESS INC,1132,0.17428244443024277,0.14375455227963563,0.20970552152941968
2024,4,WILEY,6295,0.10903297456230746,0.09676482984375716,0.12264531437739937
2024,5,SPRINGER JAPAN KK,58,0.008568380104064287,9.815973233073232e-09,0.999868597271881
2024,5,ELSEVIER SCIENCE INC,2577,0.09068068378990661,0.0738703532178492,0.11085855301624632
2024,5,SPRINGER LONDON LTD,80,0.13696454212818715,0.05627824908029914,0.2969333158377054
2024,5,SAGE PUBLICATIONS LTD,521,0.1001494208344505,0.06447094523875907,0.1523569681214581
2024,5,Soc Espanola Medicina Urgencias & Emergencias - SEMES,11,0.0,0.0,1.0
2024,5,SPRINGER SINGAPORE PTE LTD,60,0.14409716952690418,0.04902282276015538,0.3547707477198089
2024,5,SPRINGER BASEL AG,190,0.10457800366809684,0.05094272630252616,0.20262686113159661
2024,5,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2560,0.16963617306807907,0.1474092145309341,0.19445023307925557
2024,5,THIEME MEDICAL PUBL INC,18,0.2139782446893686,0.02558018642692715,0.7384260457995323
2024,5,TERMEDIA PUBLISHING HOUSE LTD,28,0.0,0.0,0.31140352898319273
2024,5,US DEPT HEALTH HUMAN SCIENCES PUBLIC HEALTH SCIENCE,11,0.0,0.0,0.9675038534654176
2024,5,SPRINGER-VERLAG ITALIA SRL,100,0.06980096842975697,0.021038404196557475,0.20761557141572778
2024,5,VEREIN FORDERUNG OPEN ACCESS PUBLIZIERENS QUANTENWISSENSCHAF,36,0.0,0.0,0.12000665819268569
2024,5,SAGE PUBLICATIONS INC,613,0.07642426682130381,0.04692923388315147,0.12208237938831827
2024,5,VIETNAM NATL UNIV,12,0.18235946016032928,0.007517316952088959,0.867853786521257
2024,5,VILNIUS GEDIMINAS TECH UNIV,22,0.11013327698837508,0.011588615292463493,0.5664335972374752
2024,5,SPRINGER INT PUBL AG,220,0.15133112432108986,0.0918769726021134,0.23912764387977137
2024,5,WAGENINGEN ACADEMIC PUBLISHERS,16,0.1349827503796418,0.007217886343489699,0.7700766656929696
2024,5,SPRINGER WIEN,178,0.18951393315802847,0.12262464323411335,0.28119609557730824
2024,5,TSINGHUA UNIV PRESS,125,0.1747061005051386,0.09554637134312154,0.2978515765634722
2024,5,WALTER DE GRUYTER GMBH,91,0.17719570868397297,0.07810414239833002,0.35376326885663534
2024,5,SPRINGER/PLENUM PUBLISHERS,242,0.0687531649888952,0.03221885498454373,0.1406926339508421
2024,5,W B SAUNDERS CO LTD,116,0.06852591539298086,0.01924076022510247,0.21622258849066323
2024,5,W B SAUNDERS CO-ELSEVIER INC,237,0.10336444440689407,0.0558378086570007,0.18348233560991772
2024,5,TAYLOR & FRANCIS INC,447,0.2014486251858988,0.14490444965912275,0.2730126044902218
2024,5,"WILEY PERIODICALS, INC",17,0.32880613193298025,0.12057720513938194,0.6364053625784309
2024,5,WILEY-HINDAWI,92,0.19536795885768857,0.09912825218204901,0.34886039247402795
2024,5,"ZAGREB UNIV, FAC FORESTRY",10,0.0,0.0,0.6178989715725042
2024,6,ACAD MEDICINE SINGAPORE,10,0.0,0.0,0.8115903294705541
2024,5,ZHEJIANG UNIV PRESS,17,0.25069034766563286,0.029871231462968335,0.7842597806340196
2024,5,WOLTERS KLUWER MEDKNOW PUBLICATIONS,76,0.2281145836241025,0.10202200184875578,0.4346217086958299
2024,5,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1260,0.09510657536435871,0.06821062261567619,0.13111549432511824
2024,5,WORLD SCIENTIFIC PUBL CO PTE LTD,79,0.050637927172598546,0.010941301269396948,0.20457044822149467
2024,6,ACTA DERMATO-VENEREOLOGICA,24,0.18371117529555073,0.0179005683003352,0.7353723562071857
2024,6,ACOUSTICAL SOC AMER AMER INST PHYSICS,37,0.25740576646728425,0.09502006369698714,0.5336571628270007
2024,6,AME PUBLISHING COMPANY,24,0.0,0.0,0.47670366022272637
2024,6,ALEXANDER VON HUMBOLDT INST INTERNET & SOC,12,0.0,0.0,1.0
2024,6,AMER ACAD SLEEP MEDICINE,19,0.0,0.0,0.4017759573450544
2024,5,TAYLOR & FRANCIS LTD,904,0.17761320134345293,0.13664675144411967,0.22762325494999666
2024,6,AMER ACAD PEDIATRICS,33,0.1886269759527876,0.04190926690475311,0.5526843367832152
2024,6,ADIS INT LTD,101,0.2221183908338038,0.11454443152678286,0.3866091425304751
2024,5,eLIFE SCIENCES PUBL LTD,217,0.12998294542479283,0.07573450725268059,0.21408867632251422
2024,6,AMER ASSOC NEUROLOGICAL SURGEONS,67,0.09196657417140254,0.028411764685639197,0.25968945739687044
2024,5,SPRINGER HEIDELBERG,933,0.12727795705844175,0.09775079607450395,0.1641020371268844
2024,6,AMER COLL PHYSICIANS,22,0.17409383172263984,0.0009763233218958749,0.9784789226283723
2024,6,AMER ASSOC ADVANCEMENT SCIENCE,330,0.09709909980165739,0.050465737641507434,0.17871403180820752
2024,6,AMER ECONOMIC ASSOC,55,0.0,0.0,0.31892764743333113
2024,6,AMER INST AERONAUTICS ASTRONAUTICS,13,0.0,0.0,0.8900756168653307
2024,6,AMER ASSOC CANCER RESEARCH,253,0.08317838944776373,0.03681794417407218,0.17717675094510404
2024,6,"AMER OCCUPATIONAL THERAPY ASSOC, INC",19,0.09085501886169939,0.005689055984727927,0.6357642677092821
2024,6,AMER METEOROLOGICAL SOC,47,0.10539204139467757,0.032528810525713776,0.29217634360320405
2024,6,"AMER PSYCHIATRIC PUBLISHING, INC",24,0.10689118461663588,0.0025497139588171206,0.8485697261046138
2024,6,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,703,0.1941785907091612,0.153532658617202,0.24250229116334648
2024,6,AMER SOC HEMATOLOGY,38,0.2922396604745124,0.12510206152864659,0.5438656154860888
2024,6,AMER SOC NEURORADIOLOGY,41,0.0,0.0,0.321967795215905
2024,6,AMER PHYSIOLOGICAL SOC,84,0.3737750471862071,0.1969927521210459,0.5922043977122491
2024,6,AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS,19,0.3131982325787457,0.07995220165570559,0.7052818187118419
2024,6,AMER SPEECH-LANGUAGE-HEARING ASSOC,38,0.0,0.0,0.30214958982699075
2024,6,AMER THORACIC SOC,27,0.6883426368674201,0.1666271265722958,0.9606262972800708
2024,6,ASIAN-AUSTRALASIAN ASSOC ANIMAL PRODUCTION SOC,20,0.23791849509905838,0.05720638610667976,0.616313784169411
2024,6,AMER SOC NEPHROLOGY,52,0.10938760907341966,0.027364122275467848,0.3490434841404223
2024,6,ANNUAL REVIEWS,83,0.004446391592647235,5.162703479575407e-12,0.9999997411840991
2024,6,AMER PHYTOPATHOLOGICAL SOC,58,0.04586408604382068,0.005551259143940024,0.2927461640571984
2024,6,AMER SOC CLINICAL INVESTIGATION INC,108,0.1942925693039966,0.08899231079503704,0.3731539789989797
2024,6,ASSOC RESEARCH VISION OPHTHALMOLOGY INC,42,0.1826050428769663,0.0718100070108463,0.39212680546178114
2024,6,AIP Publishing,557,0.08896748246293557,0.05824109869298416,0.13360453255373583
2024,6,AMER SOC MICROBIOLOGY,126,0.13647290087080338,0.06353687863366557,0.2690773435428039
2024,6,AMER PSYCHOLOGICAL ASSOC,97,0.03501292506851618,0.00619537764946906,0.17435697973237854
2024,6,ASCE-AMER SOC CIVIL ENGINEERS,76,0.1632670263707525,0.0691176671710669,0.3389642323118702
2024,6,BAISHIDENG PUBLISHING GROUP INC,98,0.1430916506806056,0.05945861226377675,0.3060787445473587
2024,5,SPRINGERNATURE,1365,0.15452990012802287,0.12581344418426316,0.1883882946597432
2024,5,PUBLIC LIBRARY SCIENCE,2250,0.1281191354905767,0.10763149885258624,0.1518430076460892
2024,6,ASSOC COMPUTING MACHINERY,145,0.07843257941012977,0.03388640678920123,0.17116322294448794
2024,6,AMER MEDICAL ASSOC,463,0.08707708286253871,0.05240556485897162,0.14126757252631097
2024,5,LIPPINCOTT WILLIAMS & WILKINS,3753,0.11773185329341934,0.10263366805391347,0.13471765777824013
2024,6,ACADEMIC PRESS INC ELSEVIER SCIENCE,1240,0.16959696681078942,0.13932088247323668,0.20488617768656503
2024,6,BRILL,23,0.0,0.0,0.34640637835451255
2024,6,AMER DIABETES ASSOC,730,0.1527529568903481,0.11568601509200685,0.19902356402756965
2024,6,C EJ PUBLISHING GROUP,19,0.36097562214815726,0.11182717899972743,0.717064604804968
2024,6,BRITISH EDITORIAL SOC BONE & JOINT SURGERY,26,0.010097651140887514,1.123140075044671e-13,0.9999999989206112
2024,4,ELSEVIER,13818,0.17156857144565324,0.16195715873959496,0.18162675753888854
2024,6,CENTERS DISEASE CONTROL & PREVENTION,15,0.0,0.0,0.9753673674497054
2024,6,CHIN SOCIETY IMMUNOLOGY,12,0.6394766937867701,0.14754554908705006,0.9478548392686751
2024,6,COGITATIO PRESS,12,0.0,0.0,0.7107502534434195
2024,6,CMA-CANADIAN MEDICAL ASSOC,16,0.0,0.0,0.3765847817229361
2024,6,CHINESE LASER PRESS,14,0.1334177910960687,0.018745918889052058,0.5537199496403669
2024,6,COLL FAMILY PHYSICIANS CANADA,10,0.0,0.0,0.6482408437119893
2024,6,CHINESE CHEMICAL SOC,13,0.14250794204716183,0.01696396012119261,0.6154609869624899
2024,6,AMER GEOPHYSICAL UNION,559,0.061884273434692216,0.034553388320598434,0.10840582167305793
2024,6,"CHINA UNIV GEOSCIENCES, WUHAN",25,0.10881119338645309,0.020112157839139957,0.42073166007960355
2024,6,COLL AMER PATHOLOGISTS,14,0.0,0.0,0.6733170028124157
2024,6,CROATIAN SOC MEDICAL BIOCHEMISTRY & LABORATORY MEDICINE,10,0.05107023606025128,6.4153498189893534e-09,0.9999977851118952
2024,6,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",39,0.10442310030885471,0.016725440359533574,0.44421400191194715
2024,6,CURRENT MEDICINE GROUP,14,0.3196473100732842,0.080446774216631,0.7161626544895611
2024,6,Cherkas Global Univ Press,45,0.0,0.0,0.22388349168566885
2024,6,CURRENT BIOLOGY LTD,50,0.30456512091541654,0.13943454841246275,0.5420726466988237
2024,6,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,60,0.05286574427258723,0.010866763125445218,0.2209307912030447
2024,6,COMPANY BIOLOGISTS LTD,43,0.05472613991294776,0.0009781849060033266,0.7739177540265513
2024,6,EDIZIONI MINERVA MEDICA,21,0.0,0.0,0.30347913016570466
2024,6,DUKE UNIV PRESS,101,0.0,0.0,0.45246798720612097
2024,6,CHURCHILL LIVINGSTONE,117,0.3363542717041423,0.21504208885716591,0.48391289628091133
2024,6,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,39,0.06396730190729913,0.009042842230926329,0.3385284231283851
2024,6,DOVE MEDICAL PRESS LTD,159,0.2317600105699504,0.14636803826347133,0.34673463911160907
2024,6,EDP SCIENCES S A,151,0.0,0.0,0.07716451118563497
2024,6,COPERNICUS GESELLSCHAFT MBH,150,0.03174301134545945,0.006819281636335539,0.13534641771088757
2024,6,ELSEVIER - DIVISION REED ELSEVIER INDIA PVT LTD,10,0.21642839213748316,0.03231534479846485,0.6955420849347188
2024,6,ELSEVIER ESPANA SLU,16,0.04011419051649327,3.3870735707539384e-05,0.9809743256783484
2024,6,AMER PHYSICAL SOC,916,0.02953907195235038,0.01594589237218983,0.05408299886298714
2024,6,ELSEVIER INC,28,0.0,0.0,0.4455930421580013
2024,6,ELSEVIER ADVANCED TECHNOLOGY,113,0.34715032378932964,0.22766734501978456,0.489589455524201
2024,6,"ELSEVIER MASSON, CORP OFF",20,0.03514755801441684,3.802797600431177e-05,0.9721400676193797
2024,6,CAMBRIDGE UNIV PRESS,670,0.0745017593266996,0.04899493600956147,0.11172741604857638
2024,6,ELSEVIER GMBH,143,0.24214619119574102,0.14464464088998163,0.3764460135711451
2024,6,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,430,0.27284217613371026,0.20834826908083914,0.3485112681302439
2024,6,ELSEVIER SCIENCE LONDON,46,0.24588227590002457,0.0960103139855113,0.5002427717613012
2024,6,EUROPA EDITION,14,0.0,0.0,0.5738148979770789
2024,6,ELSEVIER SINGAPORE PTE LTD,12,0.2733776091183646,0.06678807929606585,0.6641853494228563
2024,6,EUR CENTRE DIS PREVENTION & CONTROL,18,0.13671700434013778,0.0208741495343543,0.5405333046117291
2024,6,ELSEVIER TAIWAN,42,0.17356602048346134,0.03851052052272017,0.5240883843623872
2024,6,EUROPEAN MATHEMATICAL SOC-EMS,32,0.0,0.0,0.37003019526920705
2024,6,EXCERPTA MEDICA INC-ELSEVIER SCIENCE INC,17,0.04797055329926339,0.0006559148300010676,0.7945880366887723
2024,6,FOUNDATION REHABILITATION INFORMATION,11,0.09645216658606551,0.002098155053606905,0.8442284746470844
2024,6,FERRATA STORTI FOUNDATION,37,0.23854320481526564,0.07361658547320782,0.5525679873979255
2024,6,ENDOCRINE SOC,73,0.11685161748335521,0.04208253458245074,0.28494814840329946
