year,half_year,country_list,count,mean,ci_lower,ci_upper
2021,H1,LT,771,0.5149156939040207,0.47965174305091585,0.5500317486339584
2021,H1,LU,503,0.5904572564612326,0.5469551228808474,0.6325882006107559
2021,H1,LV,320,0.571875,0.5171244804331181,0.6249203342348812
2021,H1,LY,61,0.5245901639344263,0.40157156924985693,0.6446951257715474
2021,H1,MA,678,0.4498525073746313,0.4127933893724443,0.4874766820344601
2021,H1,MC,51,0.6078431372549019,0.4708515898394834,0.7297265901824019
2021,H1,MD,58,0.6206896551724138,0.49202807192768894,0.7343572732271243
2021,H1,ME,85,0.5529411764705883,0.44724061157197614,0.6540634430830067
2021,H1,MG,73,0.6301369863013698,0.5154938517000784,0.7317685023936353
2021,H1,MK,109,0.5688073394495413,0.4750589400331782,0.657870925964346
2021,H1,ML,89,0.4943820224719101,0.3929145023562317,0.596314447590243
2021,H1,MM,106,0.5754716981132075,0.4803608851671633,0.6653036041047655
2021,H1,MN,96,0.5416666666666666,0.442315529177278,0.6378115051679158
2021,H1,MO,844,0.580568720379147,0.5469856177667494,0.6134217303112386
2021,H1,MQ,32,0.40625,0.2551963484266544,0.5773997512461713
2021,H1,MR,6,0.16666666666666666,0.030053369748306635,0.5635028221864702
2021,H1,MS,11,0.6363636363636364,0.35380117450784887,0.8483352890463243
2021,H1,MT,153,0.6339869281045751,0.5552451700689189,0.7061653033370472
2021,H1,MU,53,0.5660377358490566,0.4326535142760728,0.6904960344024968
2021,H1,MV,14,0.5,0.26799202452413634,0.7320079754758637
2021,H1,MW,223,0.5605381165919282,0.4949170595921063,0.6241088016431718
2021,H1,MX,3351,0.4911966577141152,0.47429006917176353,0.5081234067780837
2021,H1,MY,2854,0.5914505956552207,0.5733049361798674,0.6093504026559708
2021,H1,MZ,133,0.5413533834586466,0.45669744370564014,0.6236875514179028
2021,H1,NA,60,0.5666666666666667,0.44103438776125564,0.6842760319531324
2021,H1,NC,42,0.4523809523809524,0.31223393233454466,0.6005088096526652
2021,H1,NE,24,0.5,0.3142742581957335,0.6857257418042665
2021,H1,NG,1260,0.5746031746031746,0.5471181686092619,0.6016346663985601
2021,H1,NI,30,0.6,0.42320360253322475,0.7540937188319815
2021,H1,NL,17118,0.5615141955835962,0.5540679485816643,0.5689328399179304
2021,H1,NO,5773,0.5813268664472545,0.568550811162504,0.5939947609625947
2021,H1,NP,357,0.5210084033613446,0.4692404953259259,0.5723290073831673
2021,H1,NZ,2876,0.5678025034770514,0.5496191266768757,0.5858049949550512
2021,H1,OM,277,0.6064981949458483,0.5478874605480315,0.6621954817915789
2021,H1,PA,172,0.5755813953488372,0.5008585791277037,0.6470018866257808
2021,H1,PE,574,0.5209059233449478,0.48003488716118686,0.5614989966293276
2021,H1,PF,36,0.6388888888888888,0.4757507548555804,0.7752440705348462
2021,H1,PG,27,0.6666666666666666,0.47824760507320074,0.8135673850128435
2021,H1,PH,680,0.513235294117647,0.47569911164580764,0.5506227788564757
2021,H1,PK,3184,0.5402010050251256,0.5228518827921065,0.5574532400651337
2021,H1,PL,9201,0.524616889468536,0.5144046667492161,0.5348085654424046
2021,H1,PR,251,0.50199203187251,0.4405745448359293,0.563349463465654
2021,H1,PS,148,0.4864864864864865,0.4073281611732168,0.5663285724286151
2021,H1,PT,5322,0.5856820744081173,0.5723903737103668,0.5988501724177082
2021,H1,PW,9,0.6666666666666666,0.3542021355803963,0.879416181613089
2021,H1,PY,52,0.46153846153846156,0.3334047468175682,0.5949638867304212
2021,H1,QA,888,0.581081081081081,0.548349151265882,0.6131145243412319
2021,H1,RE,72,0.5555555555555556,0.440873908658052,0.6646092943867861
2021,H1,RO,2124,0.5112994350282486,0.4900398563150951,0.532518215293587
2021,H1,RS,967,0.5522233712512926,0.5207363885616998,0.5832970754836935
2021,H1,RU,6711,0.47384890478319175,0.4619210772335122,0.4858066536217081
2021,H1,RW,134,0.6492537313432836,0.5653217462985639,0.7248667089181825
2021,H1,SA,5505,0.5149863760217984,0.5017783873846159,0.5281734638772869
2021,H1,SB,2,0.5,0.09453120573423074,0.9054687942657693
2021,H1,SC,20,0.7,0.4810271816464765,0.8545227551323956
2021,H1,SD,135,0.6,0.5156981593276376,0.6787682502688573
2021,H1,SE,10846,0.5546745343905587,0.5453033766336465,0.5640069763794665
2021,H1,SG,4735,0.5577613516367477,0.5435739576863386,0.5718550991313011
2021,H1,SI,1209,0.5583126550868487,0.5301798934286498,0.5860760268934518
2021,H1,SJ,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2021,H1,SK,1021,0.5024485798237023,0.47182790500956046,0.533050898396533
2021,H1,SL,47,0.574468085106383,0.4328191934549279,0.7048637165632003
2021,H1,SM,6,0.6666666666666666,0.299993315138392,0.9032285888942195
2021,H1,SN,129,0.5193798449612403,0.4338555617362693,0.6037832902033867
2021,H1,SO,9,0.7777777777777778,0.45258896910698887,0.9367748928821533
2021,H1,SR,8,0.625,0.30574239460262737,0.8631557141764026
2021,H1,SS,57,0.43859649122807015,0.31772696899794395,0.5672199054576849
2021,H1,ST,4,0.75,0.30064184258240184,0.9544127391902995
2021,H1,SV,22,0.5909090909090909,0.38734818476315136,0.7674418380352813
2021,H1,SX,5,0.6,0.2307242812760128,0.882379225767352
2021,H1,SY,85,0.6,0.4937144282253916,0.6976376750117981
2021,H1,SZ,18,0.3888888888888889,0.2030524657216362,0.613809583977621
2021,H1,TD,15,0.6,0.357468301206246,0.8017550385865841
2021,H1,TG,35,0.4857142857142857,0.32994236002509725,0.6443119540413141
2021,H1,TH,2433,0.4808877928483354,0.4610803981198288,0.5007554448877802
2021,H1,TJ,53,0.3584905660377358,0.2430195255280876,0.49308858444640524
2021,H1,TL,11,0.6363636363636364,0.35380117450784887,0.8483352890463243
2021,H1,TM,2,1.0,0.34238022750665303,1.0
2021,H1,TN,1146,0.4895287958115183,0.4606700111494097,0.5184575461186897
2021,H1,TO,7,0.42857142857142855,0.15821985525146975,0.7495416354723428
2021,H1,TR,4273,0.5078399251111632,0.4928497316910404,0.5228160348904675
2021,H1,TT,51,0.6078431372549019,0.4708515898394834,0.7297265901824019
2021,H1,TV,1,0.0,0.0,0.7934506856227626
2021,H1,TW,7106,0.4926822403602589,0.48106524383601196,0.5043071444792049
2021,H1,TZ,444,0.6126126126126126,0.566518126030817,0.6567751801836883
2021,H1,UA,767,0.4276401564537158,0.3930736592050409,0.4629278587078406
2021,H1,UG,571,0.5604203152364273,0.5194403553189639,0.6005927406611968
2021,H1,US,132407,0.552198901870747,0.5495189794896695,0.5548757954978372
2021,H1,UY,280,0.5071428571428571,0.448884571666725,0.5652078023529802
2021,H1,UZ,89,0.550561797752809,0.44726333152374137,0.649676118957986
2021,H1,VA,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2021,H1,VE,136,0.5220588235294118,0.43866080425645243,0.6042449266376544
2021,H1,VI,26,0.7307692307692307,0.5391695962082381,0.8629555167798162
2021,H1,VN,1338,0.5261584454409567,0.49936739814608316,0.5527997185724008
2021,H1,VU,8,0.75,0.40927543031016883,0.9285207872478909
2021,H1,WS,14,0.5,0.26799202452413634,0.7320079754758637
2021,H1,XK,46,0.5217391304347826,0.3813741307280403,0.6587531056595433
2021,H1,YE,163,0.49693251533742333,0.42113523281948995,0.5728710531056727
2021,H1,ZA,3749,0.562283275540144,0.5463470104666385,0.5780920326222617
2021,H1,ZM,183,0.5737704918032787,0.5013283940879091,0.6431791481375616
2021,H1,ZW,175,0.6342857142857142,0.5607549530082774,0.7020476449459365
2021,H2,AD,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2021,H2,AE,1352,0.6205621301775148,0.5943893456097806,0.6460517456986041
2021,H2,AF,42,0.5952380952380952,0.44494312750039344,0.7295713885251867
2021,H2,AG,6,0.0,2.7755575615628914e-17,0.3903342879021653
2021,H2,AL,74,0.6351351351351351,0.5213181349836578,0.7356143570713729
2021,H2,AM,132,0.42424242424242425,0.34324610863638255,0.5095234348179523
2021,H2,AO,13,0.7692307692307693,0.49743624053272495,0.9182047128150143
2021,H2,AR,1632,0.5202205882352942,0.495963209809469,0.5443829983417664
2021,H2,AS,4,0.0,0.0,0.4898908364545973
2021,H2,AT,5648,0.5651558073654391,0.5521872352050218,0.5780358089766834
2021,H2,AU,19234,0.5979515441405844,0.5910034111592971,0.6048605587182768
2021,H2,AW,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2021,H2,AZ,121,0.4132231404958678,0.3294751895228696,0.5023114605341308
2021,H2,BA,119,0.5126050420168067,0.42381908116572403,0.6006026411811176
2021,H2,BB,32,0.625,0.4525440735307745,0.7706611269054578
2021,H2,BD,1249,0.6172938350680545,0.5900177562559757,0.6438506218513408
2021,H2,BE,6749,0.5608238257519632,0.5489522896202027,0.5726261607264426
2021,H2,BF,107,0.4953271028037383,0.402410704021837,0.5885674010063757
2021,H2,BG,538,0.5315985130111525,0.4893580600399968,0.5733909220589372
2021,H2,BH,93,0.6344086021505376,0.533010918790097,0.7251429783572861
2021,H2,BI,28,0.5714285714285714,0.3907078562746876,0.734914528758763
2021,H2,BJ,94,0.5106382978723404,0.41116886151084975,0.6092723709084791
2021,H2,BM,10,0.7,0.39677814746114537,0.8922087325936989
2021,H2,BN,73,0.6986301369863014,0.5856263409869292,0.7917740942087393
2021,H2,BO,58,0.46551724137931033,0.34332022325286254,0.5919982495600479
2021,H2,BR,7872,0.5115599593495935,0.5005147151401835,0.5225939267683158
2021,H2,BS,14,0.7142857142857143,0.4535091567010681,0.8827862135542308
2021,H2,BT,28,0.5,0.32633127457293465,0.6736687254270654
2021,H2,BW,92,0.5543478260869565,0.4526370596995018,0.6517019197259741
2021,H2,BY,156,0.44871794871794873,0.37283653745202533,0.5270642760287351
2021,H2,BZ,10,0.8,0.49016247153664183,0.9433178485456247
2021,H2,CA,20061,0.5712576641244205,0.5643963127628278,0.5780917306073408
2021,H2,CD,111,0.5135135135135135,0.4216469238103697,0.6044760463330521
2021,H2,CF,8,0.75,0.40927543031016883,0.9285207872478909
2021,H2,CG,45,0.5111111111111111,0.3700446464458318,0.650429762471215
2021,H2,CH,11108,0.5688692833993518,0.5596374335846723,0.5780535158110707
2021,H2,CI,90,0.5444444444444444,0.44184633569208204,0.6434038309244221
2021,H2,CL,2540,0.5019685039370079,0.4825356693835285,0.5213953932089632
2021,H2,CM,275,0.5490909090909091,0.49000757377058946,0.6068216427820395
2021,H2,CN,85366,0.5617224656186304,0.5583913189494824,0.5650480575320019
2021,H2,CO,1459,0.5277587388622345,0.5021028770105144,0.5532688104075468
2021,H2,CR,166,0.5421686746987951,0.4662804823719892,0.6161493324518468
2021,H2,CU,167,0.6586826347305389,0.5839252387425599,0.726303908010547
2021,H2,CV,5,0.6,0.2307242812760128,0.882379225767352
2021,H2,CW,12,0.5833333333333334,0.31951131254954973,0.8067396863412435
2021,H2,CY,692,0.5592485549132948,0.5220314111605041,0.5958115241238823
2021,H2,CZ,3700,0.5383783783783784,0.5222835815185898,0.5543935665606443
2021,H2,DE,32266,0.5625116221409533,0.557091665862411,0.5679166954320738
2021,H2,DJ,3,1.0,0.4385029682449546,1.0
2021,H2,DK,6983,0.5501933266504367,0.5385008713615814,0.5618305880155318
2021,H2,DM,4,0.5,0.15003898915214947,0.8499610108478506
2021,H2,DO,46,0.5217391304347826,0.3813741307280403,0.6587531056595433
2021,H2,DZ,399,0.41854636591478694,0.3711431010812044,0.4675030993613084
2021,H2,EC,437,0.517162471395881,0.4703659834213582,0.563659854439098
2021,H2,EE,635,0.552755905511811,0.5138814969594762,0.5909958541812629
2021,H2,EG,4330,0.566743648960739,0.5519314702680503,0.581437506306668
2021,H2,EH,1,1.0,0.20654931437723745,1.0
2021,H2,ER,8,0.5,0.21521606221387757,0.7847839377861224
2021,H2,ES,20235,0.5375339757845318,0.5306577747324474,0.5443959284694212
2021,H2,ET,1049,0.5996186844613918,0.5696564286110253,0.6288539912142963
2021,H2,FI,4644,0.5633074935400517,0.548996270535121,0.5775140687717613
2021,H2,FJ,67,0.7164179104477612,0.5990676171551951,0.8102971881828981
2021,H2,FK,9,0.4444444444444444,0.18877852109766452,0.733348706504507
2021,H2,FM,6,0.6666666666666666,0.299993315138392,0.9032285888942195
2021,H2,FO,34,0.6470588235294118,0.47913963119781733,0.785120794051205
2021,H2,FR,17911,0.5228072134442522,0.5154882476709677,0.5301163981685151
2021,H2,GA,69,0.5507246376811594,0.43378767502688115,0.6623114437075628
2021,H2,GB,43203,0.5787329583593732,0.5740702027535222,0.5833817138945337
2021,H2,GD,50,0.52,0.38511744890044614,0.6520286471342196
2021,H2,GE,169,0.46153846153846156,0.38806841382591145,0.5367181501807822
2021,H2,GF,36,0.4722222222222222,0.31986041515179053,0.629940619770124
2021,H2,GH,643,0.6034214618973561,0.5651037533076623,0.6405107727656701
2021,H2,GI,11,0.7272727272727273,0.43435469882387084,0.902539407099751
2021,H2,GL,43,0.6511627906976745,0.5017178199285205,0.775814100026473
2021,H2,GM,76,0.47368421052631576,0.36542100190605514,0.5844797130973731
2021,H2,GN,29,0.4827586206896552,0.3138609015268349,0.6556897811800528
2021,H2,GP,31,0.45161290322580644,0.2916173598052001,0.6222783236264549
2021,H2,GQ,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2021,H2,GR,3321,0.5624811803673593,0.5455466070807401,0.5792713745102375
2021,H2,GT,57,0.5614035087719298,0.43278009454231503,0.6822730310020559
2021,H2,GU,22,0.6363636363636364,0.4295170809013101,0.8026679532963388
2021,H2,GW,11,0.2727272727272727,0.09746059290024889,0.5656453011761291
2021,H2,GY,12,0.75,0.46769466506643426,0.9110583316059453
2021,H2,HK,5748,0.6024704244954767,0.5897545201382596,0.6150494558464205
2021,H2,HN,21,0.6190476190476191,0.4087865377511576,0.7924898863143551
2021,H2,HR,1027,0.5774099318403116,0.5469654576461657,0.6072774655885088
2021,H2,HT,11,0.18181818181818182,0.05136768974608513,0.4769805619608442
2021,H2,HU,2237,0.5534197586052749,0.5327444595660479,0.5739119034083237
2021,H2,ID,1369,0.535427319211103,0.5089455587387341,0.5617108155838517
2021,H2,IE,3446,0.6050493325594892,0.5886196335674111,0.6212450830122008
2021,H2,IL,4352,0.5606617647058824,0.5458693726834916,0.5753471603312228
2021,H2,IN,11684,0.5477576172543649,0.5387187029978355,0.5567651383882712
2021,H2,IQ,503,0.5009940357852882,0.45745725247364927,0.5445157510812033
2021,H2,IR,4375,0.5275428571428571,0.5127317260637969,0.5423056627675642
2021,H2,IS,347,0.5072046109510087,0.45481171161237977,0.5594397397890789
2021,H2,IT,22278,0.5403537121824221,0.5338030495898238,0.5468904605638545
2021,H2,JE,9,0.7777777777777778,0.45258896910698887,0.9367748928821533
2021,H2,JM,41,0.4634146341463415,0.32056233976336046,0.6125352873233052
2021,H2,JO,598,0.568561872909699,0.5285528249613011,0.6076956816814262
2021,H2,JP,17611,0.4946908182386009,0.4873086126299958,0.5020753395084802
2021,H2,KE,833,0.6074429771908764,0.5738611308782132,0.6400384054237441
2021,H2,KG,38,0.5526315789473685,0.39706297121992484,0.6985359900194875
2021,H2,KH,93,0.6021505376344086,0.5005311962132275,0.6956657656187837
2021,H2,KI,2,0.5,0.09453120573423074,0.9054687942657693
2021,H2,KN,26,0.5,0.3206059352575905,0.6793940647424095
2021,H2,KP,12,0.25,0.08894166839405471,0.5323053349335657
2021,H2,KR,14720,0.5041440217391304,0.496067009253129,0.5122188718697565
2021,H2,KW,318,0.49056603773584906,0.4360625376177968,0.5452947430073114
2021,H2,KY,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2021,H2,KZ,371,0.4393530997304582,0.3897277464180302,0.49022149894672606
2021,H2,LA,47,0.7021276595744681,0.5602232608095393,0.8134874949539516
2021,H2,LB,442,0.581447963800905,0.5349489824750278,0.6265434013657414
2021,H2,LC,1,1.0,0.20654931437723745,1.0
2021,H2,LI,33,0.48484848484848486,0.32504042108133696,0.6478162455108585
2021,H2,LK,331,0.5891238670694864,0.5353943135470842,0.6408084786871779
2021,H2,LR,14,0.5714285714285714,0.3259064457965074,0.7861920109552588
2021,H2,LS,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2021,H2,LT,732,0.4972677595628415,0.46115605310035035,0.5334079933364859
2021,H2,LU,442,0.6108597285067874,0.5646378830866219,0.6551711949188694
2021,H2,LV,335,0.5194029850746269,0.46598489234087564,0.572381133012826
2021,H2,LY,65,0.6307692307692307,0.5092381736255003,0.7377060412592911
2021,H2,MA,597,0.541038525963149,0.5009306024948298,0.5806216926749727
2021,H2,MC,54,0.5740740740740741,0.4416273382599005,0.6966817598007073
2021,H2,MD,44,0.5681818181818182,0.4222414699362943,0.703172765914822
2021,H2,ME,63,0.47619047619047616,0.35782124053827,0.5972964356326276
2021,H2,MG,78,0.6025641025641025,0.4916185829131174,0.7038813535561761
2021,H2,MK,91,0.5384615384615384,0.43656172336109367,0.6372456609520694
2021,H2,ML,65,0.5230769230769231,0.40379629614730184,0.6397820947147201
2021,H2,MM,80,0.575,0.4656928984656886,0.6774343821039822
2021,H2,MN,122,0.4344262295081967,0.34980063310587917,0.5230552591418602
2021,H2,MO,830,0.6048192771084338,0.5711497611631735,0.6375230004983647
2021,H2,MP,1,1.0,0.20654931437723745,1.0
2021,H2,MQ,18,0.5,0.29031021505169974,0.7096897849483003
2021,H2,MR,11,0.5454545454545454,0.280091537409322,0.7872872837754024
2021,H2,MS,2,1.0,0.34238022750665303,1.0
2021,H2,MT,167,0.5748502994011976,0.49901716259823153,0.6473173405871961
2021,H2,MU,48,0.5208333333333334,0.3832923230334281,0.6552868382304838
2021,H2,MV,16,0.75,0.5050168346449122,0.8981793250878696
2021,H2,MW,224,0.5223214285714286,0.45708525105698616,0.5868049173599471
2021,H2,MX,3125,0.48448,0.4669878004774746,0.5020103091178385
2021,H2,MY,2950,0.591864406779661,0.5740202856667633,0.6094695893167068
2021,H2,MZ,139,0.49640287769784175,0.41450600342069976,0.5784932279771308
2021,H2,NA,55,0.6,0.46812799210121386,0.7188150276753689
2021,H2,NC,47,0.6595744680851063,0.5167092456194193,0.7783255615622839
2021,H2,NE,39,0.5897435897435898,0.43418622882896973,0.7292068999927483
2021,H2,NG,1133,0.6028243601059136,0.5740311700267715,0.6309226502198118
2021,H2,NI,16,0.5,0.27999563610326017,0.7200043638967398
2021,H2,NL,15369,0.5682868111132799,0.5604398962379509,0.5760995981439174
2021,H2,NO,5265,0.5819563152896486,0.5685781964642498,0.5952149270800602
2021,H2,NP,293,0.5494880546075085,0.4922437840686269,0.6054514641464053
2021,H2,NZ,2686,0.5755770662695457,0.5567905818183229,0.5941476820963102
2021,H2,OM,282,0.5815602836879432,0.5232664199642045,0.6376619498733402
2021,H2,PA,179,0.6145251396648045,0.5415309607634299,0.682707022593546
2021,H2,PE,536,0.5279850746268657,0.48567367856717725,0.5698981925994729
2021,H2,PF,22,0.5454545454545454,0.3465979532073493,0.7307970581918668
2021,H2,PG,42,0.5,0.3552598959637448,0.6447401040362553
2021,H2,PH,574,0.554006968641115,0.5131173892563115,0.5941784772025174
2021,H2,PK,3406,0.5657662947739284,0.549055564321151,0.5823288432562448
2021,H2,PL,9391,0.5377489085294431,0.5276518002147129,0.5478151465249076
2021,H2,PR,321,0.5981308411214953,0.5436423371802797,0.6502984246569423
2021,H2,PS,128,0.46875,0.3844747677270395,0.5548462920400548
2021,H2,PT,4641,0.5957767722473605,0.581584478092471,0.6098106444066538
2021,H2,PW,11,0.7272727272727273,0.43435469882387084,0.902539407099751
2021,H2,PY,63,0.38095238095238093,0.2711746846567971,0.5044136961976913
2021,H2,QA,857,0.5950991831971996,0.561880998351318,0.6274686180383262
2021,H2,RE,51,0.7254901960784313,0.5905334923922092,0.8288572476535512
2021,H2,RO,2155,0.5299303944315545,0.5088233790722292,0.5509308930504067
2021,H2,RS,955,0.574869109947644,0.5432766434791736,0.6058616720207419
2021,H2,RU,6124,0.48514043109079036,0.47263642549838886,0.4976630671985019
2021,H2,RW,130,0.5461538461538461,0.46047273824046614,0.6291855791877401
2021,H2,SA,5802,0.5346432264736298,0.5217898734387031,0.5474507358427044
2021,H2,SB,1,1.0,0.20654931437723745,1.0
2021,H2,SC,24,0.5416666666666666,0.3507486535891948,0.72108666268789
2021,H2,SD,130,0.5461538461538461,0.46047273824046614,0.6291855791877401
2021,H2,SE,10201,0.5627879619645133,0.5531401244885847,0.5723885282758099
2021,H2,SG,4200,0.6083333333333333,0.593478502849444,0.62299017441016
2021,H2,SI,1253,0.5426975259377494,0.5150251542262809,0.5701088929115332
2021,H2,SK,974,0.5225872689938398,0.491191493646447,0.5538055757691465
2021,H2,SL,43,0.6976744186046512,0.5489463582227039,0.8139799986415182
2021,H2,SM,11,0.36363636363636365,0.15166471095367573,0.6461988254921511
2021,H2,SN,96,0.5520833333333334,0.4525163859774741,0.6476424069540183
2021,H2,SO,13,0.5384615384615384,0.29143795714506004,0.7679393219046169
2021,H2,SR,4,0.5,0.15003898915214947,0.8499610108478506
2021,H2,SS,44,0.6136363636363636,0.4662357539237828,0.7427879724947443
2021,H2,ST,7,0.42857142857142855,0.15821985525146975,0.7495416354723428
2021,H2,SV,14,0.5714285714285714,0.3259064457965074,0.7861920109552588
2021,H2,SX,6,0.6666666666666666,0.299993315138392,0.9032285888942195
2021,H2,SY,46,0.5652173913043478,0.4224743369429499,0.6979073722198005
2021,H2,SZ,18,0.6111111111111112,0.3861904160223791,0.7969475342783638
2021,H2,TD,12,0.5833333333333334,0.31951131254954973,0.8067396863412435
2021,H2,TG,30,0.7,0.5212421254128504,0.8333525173175619
2021,H2,TH,2590,0.47953667953667956,0.4603412529934777,0.4987927181135331
2021,H2,TJ,18,0.2777777777777778,0.12499753379553993,0.5087265656029746
2021,H2,TL,5,0.4,0.11762077423264783,0.769275718723987
2021,H2,TM,7,0.42857142857142855,0.15821985525146975,0.7495416354723428
2021,H2,TN,700,0.4642857142857143,0.4276358528948646,0.5013254218732113
2021,H2,TO,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2021,H2,TR,3713,0.504713169943442,0.48863474890912084,0.5207818485938313
2021,H2,TT,54,0.5,0.3711458304022563,0.6288541695977437
2021,H2,TW,7334,0.5265884919552768,0.5151505424230602,0.5379986026202941
2021,H2,TZ,412,0.6189320388349514,0.5711430147266495,0.6645237229717106
2021,H2,UA,632,0.439873417721519,0.4016533302135398,0.4788200190063137
2021,H2,UG,468,0.5470085470085471,0.5017091280433753,0.5915425334574439
2021,H2,US,126242,0.5654536525086739,0.5627172975089081,0.5681860242087464
2021,H2,UY,238,0.5294117647058824,0.46603569303480774,0.5918534714958275
2021,H2,UZ,90,0.4222222222222222,0.3254240646742608,0.5253881437468566
2021,H2,VA,2,0.0,0.0,0.6576197724933469
2021,H2,VE,115,0.5391304347826087,0.4482376584453216,0.6274934886586452
2021,H2,VG,2,0.5,0.09453120573423074,0.9054687942657693
2021,H2,VI,10,0.5,0.236593090512564,0.7634069094874361
2021,H2,VN,1185,0.5443037974683544,0.5158499760123861,0.5724713045258597
2021,H2,VU,13,0.6153846153846154,0.35522891512665694,0.8229029220223743
2021,H2,WS,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2021,H2,XK,32,0.59375,0.42260024875382873,0.7448036515733456
2021,H2,YE,174,0.46551724137931033,0.3929477779322225,0.5395763923058389
2021,H2,ZA,3453,0.5838401390095569,0.5673148955142202,0.6001790456737932
2021,H2,ZM,184,0.5108695652173914,0.4391611407736341,0.5821334127563097
2021,H2,ZW,153,0.5620915032679739,0.4829109426148509,0.6382304962805968
2022,H1,AD,5,0.8,0.37553462976252533,0.9637758913675698
2022,H1,AE,1651,0.6196244700181708,0.5959545805836438,0.6427389799955628
2022,H1,AF,52,0.6923076923076923,0.5573041117529434,0.8008527205071096
2022,H1,AG,8,0.5,0.21521606221387757,0.7847839377861224
2022,H1,AL,98,0.5612244897959183,0.4625100210917256,0.6553201841994971
2022,H1,AM,137,0.5255474452554745,0.4423797445910452,0.6073215298675766
2022,H1,AO,12,0.8333333333333334,0.5519691377470266,0.9530348578161463
2022,H1,AR,1725,0.5292753623188405,0.505681692120799,0.5527389337177874
2022,H1,AS,4,0.25,0.04558726080970055,0.6993581574175981
2022,H1,AT,6055,0.5717588769611891,0.5592537015579793,0.584173058476297
2022,H1,AU,20438,0.6048537038849202,0.5981321590938826,0.6115358401729145
2022,H1,AW,6,0.6666666666666666,0.299993315138392,0.9032285888942195
2022,H1,AZ,101,0.4158415841584158,0.32453157052896825,0.5133188353007105
2022,H1,BA,152,0.5723684210526315,0.4928894235012159,0.6482796862240238
2022,H1,BB,29,0.6206896551724138,0.4400254420598852,0.7731197789919015
2022,H1,BD,1340,0.6067164179104477,0.5802927869959585,0.6325299370856329
2022,H1,BE,7279,0.5606539359802171,0.5492233779927966,0.5720205080635921
2022,H1,BF,125,0.576,0.48837145436310936,0.6590966057932249
2022,H1,BG,598,0.5250836120401338,0.4850271405758021,0.5648198740495859
2022,H1,BH,123,0.6747967479674797,0.5878080039827918,0.7511978731160025
2022,H1,BI,35,0.42857142857142855,0.2798456817718068,0.5914258885602508
2022,H1,BJ,107,0.6542056074766355,0.5601553246461378,0.7375672094228461
2022,H1,BM,9,0.5555555555555556,0.26665129349549305,0.8112214789023355
2022,H1,BN,93,0.6451612903225806,0.5439349596804137,0.7348712492387599
2022,H1,BO,79,0.5316455696202531,0.4227140939927444,0.6376421584342223
2022,H1,BR,7859,0.5042626288331848,0.49320926684285,0.5153118257355636
2022,H1,BS,11,0.7272727272727273,0.43435469882387084,0.902539407099751
2022,H1,BT,22,0.5454545454545454,0.3465979532073493,0.7307970581918668
2022,H1,BW,93,0.5806451612903226,0.4791144552056523,0.6757778830827776
2022,H1,BY,173,0.49710982658959535,0.42348084464381924,0.5708643727804843
2022,H1,BZ,8,0.625,0.30574239460262737,0.8631557141764026
2022,H1,CA,21213,0.5723377174374205,0.5656675179831091,0.5789817223836323
2022,H1,CD,138,0.5942028985507246,0.5108007570480501,0.6725024902265521
2022,H1,CF,8,0.375,0.13684428582359742,0.6942576053973727
2022,H1,CG,68,0.6176470588235294,0.4988071245222142,0.7239055021789457
2022,H1,CH,12060,0.565257048092869,0.55639029265849,0.5740822442504845
2022,H1,CI,81,0.5432098765432098,0.43524015896677065,0.6472666731563539
2022,H1,CK,1,1.0,0.20654931437723745,1.0
2022,H1,CL,2644,0.5434947049924357,0.5244590810383944,0.5624041256818593
2022,H1,CM,271,0.5350553505535055,0.4755966290268609,0.5935341348743579
2022,H1,CN,114200,0.5437565674255692,0.5408663562121131,0.5466438349718113
2022,H1,CO,1376,0.5036337209302325,0.477242555533423,0.53000465387319
2022,H1,CR,180,0.5611111111111111,0.48808829710728535,0.6315800309245176
2022,H1,CU,117,0.42735042735042733,0.3414280334411742,0.5178917714841803
2022,H1,CV,11,0.5454545454545454,0.280091537409322,0.7872872837754024
2022,H1,CW,12,0.3333333333333333,0.13812009109121315,0.6093779111272004
2022,H1,CY,673,0.563150074294205,0.525423408569638,0.6001599151057485
2022,H1,CZ,3835,0.551238591916558,0.5354537269928091,0.5669209097864681
2022,H1,DE,34095,0.5651855110720047,0.5599164658849637,0.5704398691057128
2022,H1,DJ,2,0.0,0.0,0.6576197724933469
2022,H1,DK,7425,0.5694276094276094,0.558131871380922,0.5806515453489953
2022,H1,DM,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2022,H1,DO,49,0.5102040816326531,0.37467563740468035,0.6442488968969421
2022,H1,DZ,477,0.4171907756813417,0.37377386076423735,0.46193082203546454
2022,H1,EC,521,0.5393474088291746,0.4964147220118107,0.5817041066571857
2022,H1,EE,624,0.5801282051282052,0.5410298370145995,0.6182460416249459
2022,H1,EG,4573,0.5672425103870544,0.552831997570242,0.5815401465237475
